row_mod,text,conll_03,text,xlmr_output,domain,format,is_match,mention_level,error_type,illegal_flag,comment,repeated issue,,lingering = not fixed by CoNLL++ or ReCoNLL,
60,20,O,20,O,SPORTS,DATA REPORT,Yes,,,,,,,,
61,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
62,Hapoel,B-ORG,Hapoel,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
63,Haifa,I-ORG,Haifa,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
64,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
65,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
66,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
67,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
68,21,O,21,O,SPORTS,DATA REPORT,Yes,,,,,,,,
69,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
70,19,O,19,O,SPORTS,DATA REPORT,Yes,,,,,,,,
71,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
72,Maccabi,B-ORG,Maccabi,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
73,Haifa,I-ORG,Haifa,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
74,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
75,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
76,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
77,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
78,14,O,14,O,SPORTS,DATA REPORT,Yes,,,,,,,,
79,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
80,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
81,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
82,Hapoel,B-ORG,Hapoel,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
83,Kfar,I-ORG,Kfar,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
84,Sava,I-ORG,Sava,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
85,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
86,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
87,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
88,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
89,10,O,10,O,SPORTS,DATA REPORT,Yes,,,,,,,,
90,11,O,11,O,SPORTS,DATA REPORT,Yes,,,,,,,,
91,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
92,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
93,Hapoel,B-ORG,Hapoel,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
94,Jerusalem,I-ORG,Jerusalem,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
95,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
96,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
97,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
98,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
99,10,O,10,O,SPORTS,DATA REPORT,Yes,,,,,,,,
0,18,O,18,O,SPORTS,DATA REPORT,Yes,,,,,,,,
1,13,O,13,O,SPORTS,DATA REPORT,Yes,,,,,,,,
2,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
3,Ironi,B-ORG,Ironi,B-ORG,SPORTS,DATA REPORT,Yes,^,,,,,,,
4,Rishon,I-ORG,Rishon,I-ORG,SPORTS,DATA REPORT,Yes,^,,,,,,,
5,Lezion,O,Lezion,O,SPORTS,DATA REPORT,Yes,^,,,corrected_error?,,,,
6,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
7,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
8,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
9,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
10,13,O,13,O,SPORTS,DATA REPORT,Yes,,,,,,,,
11,24,O,24,O,SPORTS,DATA REPORT,Yes,,,,,,,,
12,13,O,13,O,SPORTS,DATA REPORT,Yes,,,,,,,,
13,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
14,Zafririm,B-ORG,Zafririm,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
15,Holon,I-ORG,Holon,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
16,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
17,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
18,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
19,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
20,8,O,8,O,SPORTS,DATA REPORT,Yes,,,,,,,,
21,14,O,14,O,SPORTS,DATA REPORT,Yes,,,,,,,,
22,10,O,10,O,SPORTS,DATA REPORT,Yes,,,,,,,,
23,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
24,Maccabi,B-ORG,Maccabi,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
25,Herzliya,I-ORG,Herzliya,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
26,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
27,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
28,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
29,8,O,8,O,SPORTS,DATA REPORT,Yes,,,,,,,,
30,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
31,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
32,10,O,10,O,SPORTS,DATA REPORT,Yes,,,,,,,,
33,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
34,Hapoel,B-ORG,Hapoel,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
35,Taiba,I-ORG,Taiba,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
36,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
37,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
38,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
39,8,O,8,O,SPORTS,DATA REPORT,Yes,,,,,,,,
40,10,O,10,O,SPORTS,DATA REPORT,Yes,,,,,,,,
41,21,O,21,O,SPORTS,DATA REPORT,Yes,,,,,,,,
42,10,O,10,O,SPORTS,DATA REPORT,Yes,,,,,,,,
43,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
44,Hapoel,B-ORG,Hapoel,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
45,Beit,I-ORG,Beit,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
46,She'an,I-ORG,She'an,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
47,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
48,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
49,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
50,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
51,9,O,9,O,SPORTS,DATA REPORT,Yes,,,,,,,,
52,13,O,13,O,SPORTS,DATA REPORT,Yes,,,,,,,,
53,9,O,9,O,SPORTS,DATA REPORT,Yes,,,,,,,,
54,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
55,Hapoel,B-ORG,Hapoel,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
56,Tel,I-ORG,Tel,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
57,Aviv,I-ORG,Aviv,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
58,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
59,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
60,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
61,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
62,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
63,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
64,9,O,9,O,SPORTS,DATA REPORT,Yes,,,,,,,,
65,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
66,-DOCSTART-,O,-DOCSTART-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
67,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
68,SOCCER,O,SOCCER,O,SPORTS,DATA REPORT,Yes,,,,,,,,
69,-,O,-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
70,ASIAN,B-MISC,ASIAN,B-MISC,SPORTS,DATA REPORT,Yes,,,,,,,,
71,CUP,I-MISC,CUP,I-MISC,SPORTS,DATA REPORT,Yes,,,,,,,,
72,RESULTS,O,RESULTS,O,SPORTS,DATA REPORT,Yes,,,,,,,,
73,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
74,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
75,ABU,B-LOC,ABU,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
76,DHABI,I-LOC,DHABI,I-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
77,1996-12-07,O,1996-12-07,O,SPORTS,DATA REPORT,Yes,,,,,,,,
78,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
79,Results,O,Results,O,SPORTS,DATA REPORT,Yes,,,,,,,,
80,of,O,of,O,SPORTS,DATA REPORT,Yes,,,,,,,,
81,Asian,B-MISC,Asian,B-MISC,SPORTS,DATA REPORT,Yes,,,,,,,,
82,Cup,I-MISC,Cup,I-MISC,SPORTS,DATA REPORT,Yes,,,,,,,,
83,group,O,group,O,SPORTS,DATA REPORT,Yes,,,,,,,,
84,A,O,A,O,SPORTS,DATA REPORT,Yes,,,,,,,,
85,matches,O,matches,O,SPORTS,DATA REPORT,Yes,,,,,,,,
86,on,O,on,O,SPORTS,DATA REPORT,Yes,,,,,,,,
87,Saturday,O,Saturday,O,SPORTS,DATA REPORT,Yes,,,,,,,,
88,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
89,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
90,United,B-LOC,United,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
91,Arab,I-LOC,Arab,I-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
92,Emirates,I-LOC,Emirates,I-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
93,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
94,Kuwait,B-LOC,Kuwait,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
95,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
96,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
97,halftime,O,halftime,O,SPORTS,DATA REPORT,Yes,,,,,,,,
98,0-2,O,0-2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
99,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
0,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
1,Scorers,O,Scorers,O,SPORTS,DATA REPORT,Yes,,,,,,,,
2,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
3,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
4,UAE,B-LOC,UAE,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
5,-,O,-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
6,Hassan,B-PER,Hassan,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
7,Ahmed,I-PER,Ahmed,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
8,53,O,53,O,SPORTS,DATA REPORT,Yes,,,,,,,,
9,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
10,Adnan,B-PER,Adnan,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
11,Al,I-PER,Al,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
12,Talyani,I-PER,Talyani,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
13,55,O,55,O,SPORTS,DATA REPORT,Yes,,,,,,,,
14,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
15,Bakhit,B-PER,Bakhit,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
16,Saad,I-PER,Saad,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
17,80,O,80,O,SPORTS,DATA REPORT,Yes,,,,,,,,
18,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
19,Kuwait,B-LOC,Kuwait,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
20,-,O,-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
21,Jassem,B-PER,Jassem,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
22,Al-Huwaidi,I-PER,Al-Huwaidi,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
23,9,O,9,O,SPORTS,DATA REPORT,Yes,,,,,,,,
24,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
25,44,O,44,O,SPORTS,DATA REPORT,Yes,,,,,,,,
26,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
27,Attendance,O,Attendance,O,SPORTS,DATA REPORT,Yes,,,,,,,,
28,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
29,"15,000",O,"15,000",O,SPORTS,DATA REPORT,Yes,,,,,,,,
30,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
31,South,B-LOC,South,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
32,Korea,I-LOC,Korea,I-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
33,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
34,Indonesia,B-LOC,Indonesia,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
35,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
36,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
37,3-0,O,3-0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
38,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
39,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
40,Scorers,O,Scorers,O,SPORTS,DATA REPORT,Yes,,,,,,,,
41,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
42,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
43,South,B-LOC,South,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
44,Korea,I-LOC,Korea,I-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
45,-,O,-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
46,Kim,B-PER,Kim,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
47,Do,I-PER,Do,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
48,Hoon,I-PER,Hoon,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
49,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
50,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
51,Hwang,B-PER,Hwang,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
52,Sun,I-PER,Sun,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
53,Hong,I-PER,Hong,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
54,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
55,and,O,and,O,SPORTS,DATA REPORT,Yes,,,,,,,,
56,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
57,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
58,Koo,B-PER,Koo,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
59,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
60,Jeon,B-PER,Jeon,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
61,Woon,I-PER,Woon,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
62,55,O,55,O,SPORTS,DATA REPORT,Yes,,,,,,,,
63,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
64,Indonesia,B-LOC,Indonesia,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
65,-,O,-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
66,Ronny,B-PER,Ronny,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
67,Wabia,I-PER,Wabia,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
68,58,O,58,O,SPORTS,DATA REPORT,Yes,,,,,,,,
69,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
70,Widodo,B-PER,Widodo,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
71,Putra,I-PER,Putra,I-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
72,65,O,65,O,SPORTS,DATA REPORT,Yes,,,,,,,,
73,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
74,Attendance,O,Attendance,O,SPORTS,DATA REPORT,Yes,,,,,,,,
75,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
76,"2,000",O,"2,000",O,SPORTS,DATA REPORT,Yes,,,,,,,,
77,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
78,Group,O,Group,O,SPORTS,DATA REPORT,Yes,,,,,,,,
79,A,O,A,O,SPORTS,DATA REPORT,Yes,,,,,,,,
80,standings,O,standings,O,SPORTS,DATA REPORT,Yes,,,,,,,,
81,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
82,tabulate,O,tabulate,O,SPORTS,DATA REPORT,Yes,,,,,,,,
83,under,O,under,O,SPORTS,DATA REPORT,Yes,,,,,,,,
84,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
85,played,O,played,O,SPORTS,DATA REPORT,Yes,,,,,,,,
86,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
87,won,O,won,O,SPORTS,DATA REPORT,Yes,,,,,,,,
88,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
89,drawn,O,drawn,O,SPORTS,DATA REPORT,Yes,,,,,,,,
90,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
91,lost,O,lost,O,SPORTS,DATA REPORT,Yes,,,,,,,,
92,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
93,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
94,goals,O,goals,O,SPORTS,DATA REPORT,Yes,,,,,,,,
95,for,O,for,O,SPORTS,DATA REPORT,Yes,,,,,,,,
96,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
97,against,O,against,O,SPORTS,DATA REPORT,Yes,,,,,,,,
98,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
99,points,O,points,O,SPORTS,DATA REPORT,Yes,,,,,,,,
0,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
1,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
2,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
3,South,B-LOC,South,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
4,Korea,I-LOC,Korea,I-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
5,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
6,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
7,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
8,0,O,0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
9,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
10,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
11,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
12,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
13,UAE,B-LOC,UAE,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
14,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
15,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
16,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
17,0,O,0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
18,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
19,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
20,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
21,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
22,Kuwait,B-LOC,Kuwait,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
23,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
24,0,O,0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
25,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
26,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
27,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
28,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
29,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
30,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
31,Indonesia,B-LOC,Indonesia,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
32,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
33,0,O,0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
34,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
35,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
36,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
37,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
38,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
39,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
40,-DOCSTART-,O,-DOCSTART-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
41,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
42,NBA,B-ORG,NBA,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
43,BASKETBALL,O,BASKETBALL,O,SPORTS,DATA REPORT,Yes,,,,,,,,
44,-,O,-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
45,STANDINGS,O,STANDINGS,O,SPORTS,DATA REPORT,Yes,,,,,,,,
46,AFTER,O,AFTER,O,SPORTS,DATA REPORT,Yes,,,,,,,,
47,FRIDAY,O,FRIDAY,O,SPORTS,DATA REPORT,Yes,,,,,,,,
48,'S,O,S,O,SPORTS,DATA REPORT,Yes,,,,,,,,
49,GAMES,O,GAMES,O,SPORTS,DATA REPORT,Yes,,,,,,,,
50,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
51,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
52,NEW,B-LOC,NEW,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
53,YORK,I-LOC,YORK,I-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
54,1996-12-07,O,1996-12-07,O,SPORTS,DATA REPORT,Yes,,,,,,,,
55,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
56,Standings,O,Standings,O,SPORTS,DATA REPORT,Yes,,,,,,,,
57,of,O,of,O,SPORTS,DATA REPORT,Yes,,,,,,,,
58,National,B-ORG,National,B-ORG,SPORTS,DATA REPORT,Yes,^,,,,,,,
59,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
60,Basketball,B-ORG,Basketball,I-ORG,SPORTS,DATA REPORT,No,^,CONLL ERROR,,,,,,
61,Association,I-ORG,Association,I-ORG,SPORTS,DATA REPORT,Yes,^,,,,SENTENCE BOUNDARY ERROR,,,
62,teams,O,teams,O,SPORTS,DATA REPORT,Yes,,,,,,,,
63,after,O,after,O,SPORTS,DATA REPORT,Yes,,,,,,,,
64,games,O,games,O,SPORTS,DATA REPORT,Yes,,,,,,,,
65,played,O,played,O,SPORTS,DATA REPORT,Yes,,,,,,,,
66,on,O,on,O,SPORTS,DATA REPORT,Yes,,,,,,,,
67,Friday,O,Friday,O,SPORTS,DATA REPORT,Yes,,,,,,,,
68,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
69,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
70,tabulate,O,tabulate,O,SPORTS,DATA REPORT,Yes,,,,,,,,
71,under,O,under,O,SPORTS,DATA REPORT,Yes,,,,,,,,
72,won,O,won,O,SPORTS,DATA REPORT,Yes,,,,,,,,
73,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
74,lost,O,lost,O,SPORTS,DATA REPORT,Yes,,,,,,,,
75,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
76,percentage,O,percentage,O,SPORTS,DATA REPORT,Yes,,,,,,,,
77,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
78,games,O,games,O,SPORTS,DATA REPORT,Yes,,,,,,,,
79,behind,O,behind,O,SPORTS,DATA REPORT,Yes,,,,,,,,
80,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
81,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
82,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
83,EASTERN,O,EASTERN,B-MISC,SPORTS,DATA REPORT,No,^,CONLL ERROR,,,,,,
84,CONFERENCE,O,CONFERENCE,I-MISC,SPORTS,DATA REPORT,No,^,CONLL ERROR,,,CONLL TYPE ERROR,,,
85,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
86,ATLANTIC,B-LOC,ATLANTIC,B-MISC,SPORTS,DATA REPORT,No,^,CONLL ERROR,,,,,,
87,DIVISION,O,DIVISION,I-MISC,SPORTS,DATA REPORT,No,^,CONLL ERROR,,,CONLL TYPE ERROR,,,
88,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
89,W,O,W,O,SPORTS,DATA REPORT,Yes,,,,,,,,
90,L,O,L,O,SPORTS,DATA REPORT,Yes,,,,,,,,
91,PCT,O,PCT,O,SPORTS,DATA REPORT,Yes,,,,,,,,
92,GB,O,GB,O,SPORTS,DATA REPORT,Yes,,,,,,,,
93,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
94,MIAMI,B-ORG,MIAMI,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
95,14,O,14,O,SPORTS,DATA REPORT,Yes,,,,,,,,
96,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
97,.737,O,0.737,O,SPORTS,DATA REPORT,Yes,,,,,,,,
98,-,O,-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
99,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
0,NEW,B-ORG,NEW,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
1,YORK,I-ORG,YORK,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
2,11,O,11,O,SPORTS,DATA REPORT,Yes,,,,,,,,
3,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
4,.647,O,0.647,O,SPORTS,DATA REPORT,Yes,,,,,,,,
5,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
6,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
7,ORLANDO,B-ORG,ORLANDO,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
8,8,O,8,O,SPORTS,DATA REPORT,Yes,,,,,,,,
9,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
10,.533,O,0.533,O,SPORTS,DATA REPORT,Yes,,,,,,,,
11,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
12,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
