row_mod,text,conll#,text,xlmr_outputs,domain,format,is_match,mention_level,error_type,illegal_flag,comment,repeated issue,,,
6,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
7,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
8,LONDON,B-LOC,LONDON,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
9,1996-12-07,O,1996-12-07,O,SPORTS,DATA REPORT,Yes,,,,,,,,
10,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
11,Summaries,O,Summaries,O,SPORTS,DATA REPORT,Yes,,,,,,,,
12,of,O,of,O,SPORTS,DATA REPORT,Yes,,,,,,,,
13,English,B-MISC,English,B-MISC,SPORTS,DATA REPORT,Yes,,,,,,,,
14,premier,O,premier,O,SPORTS,DATA REPORT,Yes,,,,,,,,
15,league,O,league,O,SPORTS,DATA REPORT,Yes,,,,,,,,
16,matches,O,matches,O,SPORTS,DATA REPORT,Yes,,,,,,,,
17,on,O,on,O,SPORTS,DATA REPORT,Yes,,,,,,,,
18,Saturday,O,Saturday,O,SPORTS,DATA REPORT,Yes,,,,,,,,
19,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
20,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
21,Arsenal,B-ORG,Arsenal,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
22,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
23,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
24,Adams,B-PER,Adams,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
25,45,O,45,O,SPORTS,DATA REPORT,Yes,,,,,,,,
26,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
27,Vieira,B-PER,Vieira,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
28,90,O,90,O,SPORTS,DATA REPORT,Yes,,,,,,,,
29,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
30,Derby,B-ORG,Derby,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
31,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
32,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
33,Sturridge,B-PER,Sturridge,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
34,62,O,62,O,SPORTS,DATA REPORT,Yes,,,,,,,,
35,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
36,Powell,B-PER,Powell,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
37,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
38,71,O,71,O,SPORTS,DATA REPORT,Yes,,,,,,,,
39,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
40,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
41,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
42,Halftime,O,Halftime,O,SPORTS,DATA REPORT,Yes,,,,,,,,
43,1-0,O,1-0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
44,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
45,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
46,Attendance,O,Attendance,O,SPORTS,DATA REPORT,Yes,,,,,,,,
47,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
48,"38,018",O,"38,018",O,SPORTS,DATA REPORT,Yes,,,,,,,,
49,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
50,Chelsea,B-ORG,Chelsea,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
51,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
52,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
53,Zola,B-PER,Zola,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
54,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
55,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
56,Vialli,B-PER,Vialli,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
57,55,O,55,O,SPORTS,DATA REPORT,Yes,,,,,,,,
58,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
59,Everton,B-ORG,Everton,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
60,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
61,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
62,Branch,B-PER,Branch,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
63,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
64,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
65,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
66,Kanchelskis,B-PER,Kanchelskis,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
67,28,O,28,O,SPORTS,DATA REPORT,Yes,,,,,,,,
68,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
69,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
70,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
71,1-2,O,1-2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
72,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
73,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
74,"28,418",O,"28,418",O,SPORTS,DATA REPORT,Yes,,,,,,,,
75,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
76,Coventry,B-ORG,Coventry,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
77,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
78,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
79,Whelan,B-PER,Whelan,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
80,60,O,60,O,SPORTS,DATA REPORT,Yes,,,,,,,,
81,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
82,Tottenham,B-ORG,Tottenham,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
83,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
84,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
85,Sheringham,B-PER,Sheringham,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
86,27,O,27,O,SPORTS,DATA REPORT,Yes,,,,,,,,
87,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
88,Sinton,B-PER,Sinton,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
89,75,O,75,O,SPORTS,DATA REPORT,Yes,,,,,,,,
90,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
91,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
92,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
93,0-1,O,0-1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
94,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
95,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
96,"19,675",O,"19,675",O,SPORTS,DATA REPORT,Yes,,,,,,,,
97,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
98,Leicester,B-ORG,Leicester,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
99,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
0,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
1,Marshall,B-PER,Marshall,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
2,78,O,78,O,SPORTS,DATA REPORT,Yes,,,,,,,,
3,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
4,Blackburn,B-ORG,Blackburn,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
5,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
6,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
7,Sutton,B-PER,Sutton,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
8,34,O,34,O,SPORTS,DATA REPORT,Yes,,,,,,,,
9,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
10,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
11,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
12,0-1,O,0-1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
13,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
14,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
15,"19,306",O,"19,306",O,SPORTS,DATA REPORT,Yes,,,,,,,,
16,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
17,Liverpool,B-ORG,Liverpool,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
18,0,O,0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
19,Sheffield,B-ORG,Sheffield,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
20,Wednesday,I-ORG,Wednesday,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
21,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
22,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
23,Whittingham,B-PER,Whittingham,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
24,22,O,22,O,SPORTS,DATA REPORT,Yes,,,,,,,,
25,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
26,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
27,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
28,0-1,O,0-1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
29,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
30,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
31,"39,507",O,"39,507",O,SPORTS,DATA REPORT,Yes,,,,,,,,
32,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
33,Middlesbrough,B-ORG,Middlesbrough,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
34,0,O,0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
35,Leeds,B-ORG,Leeds,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
36,0,O,0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
37,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
38,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
39,"30,018",O,"30,018",O,SPORTS,DATA REPORT,Yes,,,,,,,,
40,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
41,Southampton,B-ORG,Southampton,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
42,0,O,0,O,SPORTS,DATA REPORT,Yes,,,,,,,,
43,Aston,B-ORG,Aston,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
44,Villa,I-ORG,Villa,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
45,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
46,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
47,Townsend,B-PER,Townsend,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
48,34,O,34,O,SPORTS,DATA REPORT,Yes,,,,,,,,
49,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
50,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
51,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
52,0-1,O,0-1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
53,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
54,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
55,"15,232",O,"15,232",O,SPORTS,DATA REPORT,Yes,,,,,,,,
56,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
57,Sunderland,B-ORG,Sunderland,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
58,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
59,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
60,Melville,B-PER,Melville,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
61,83,O,83,O,SPORTS,DATA REPORT,Yes,,,,,,,,
62,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
63,Wimbledon,B-ORG,Wimbledon,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
64,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
65,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
66,Ekoku,B-PER,Ekoku,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
67,8,O,8,O,SPORTS,DATA REPORT,Yes,,,,,,,,
68,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
69,29,O,29,O,SPORTS,DATA REPORT,Yes,,,,,,,,
70,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
71,Holdsworth,B-PER,Holdsworth,B-PER,SPORTS,DATA REPORT,Yes,,,,,,,,
72,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
73,89,O,89,O,SPORTS,DATA REPORT,Yes,,,,,,,,
74,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
75,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
76,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
77,0-2,O,0-2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
78,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
79,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
80,"19,672",O,"19,672",O,SPORTS,DATA REPORT,Yes,,,,,,,,
81,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
82,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
83,-DOCSTART-,O,-DOCSTART-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
84,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
85,SOCCER,O,SOCCER,O,SPORTS,DATA REPORT,Yes,,,,,,,,
86,-,O,-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
87,SCOTTISH,B-MISC,SCOTTISH,B-MISC,SPORTS,DATA REPORT,Yes,,,,,,,,
88,LEAGUE,O,LEAGUE,O,SPORTS,DATA REPORT,Yes,,,,,,,,
89,STANDINGS,O,STANDINGS,O,SPORTS,DATA REPORT,Yes,,,,,,,,
90,.,O,.,O,SPORTS,DATA REPORT,Yes,,,,,,,,
91,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
92,GLASGOW,B-LOC,GLASGOW,B-LOC,SPORTS,DATA REPORT,Yes,,,,,,,,
93,1996-12-07,O,1996-12-07,O,SPORTS,DATA REPORT,Yes,,,,,,,,
94,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
95,Scottish,B-MISC,Scottish,B-MISC,SPORTS,DATA REPORT,Yes,,,,,,,,
96,league,O,league,O,SPORTS,DATA REPORT,Yes,,,,,,,,
97,standings,O,standings,O,SPORTS,DATA REPORT,Yes,,,,,,,,
98,after,O,after,O,SPORTS,DATA REPORT,Yes,,,,,,,,
99,Saturday,O,Saturday,O,SPORTS,DATA REPORT,Yes,,,,,,,,
0,'s,O,'s,O,SPORTS,DATA REPORT,Yes,,,,,,,,
1,matches,O,matches,O,SPORTS,DATA REPORT,Yes,,,,,,,,
2,(,O,(,O,SPORTS,DATA REPORT,Yes,,,,,,,,
3,tabulated,O,tabulated,O,SPORTS,DATA REPORT,Yes,,,,,,,,
4,-,O,-,O,SPORTS,DATA REPORT,Yes,,,,,,,,
5,played,O,played,O,SPORTS,DATA REPORT,Yes,,,,,,,,
6,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
7,won,O,won,O,SPORTS,DATA REPORT,Yes,,,,,,,,
8,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
9,drawn,O,drawn,O,SPORTS,DATA REPORT,Yes,,,,,,,,
10,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
11,lost,O,lost,O,SPORTS,DATA REPORT,Yes,,,,,,,,
12,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
13,goals,O,goals,O,SPORTS,DATA REPORT,Yes,,,,,,,,
14,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
15,for,O,for,O,SPORTS,DATA REPORT,Yes,,,,,,,,
16,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
17,goals,O,goals,O,SPORTS,DATA REPORT,Yes,,,,,,,,
18,against,O,against,O,SPORTS,DATA REPORT,Yes,,,,,,,,
19,",",O,",",O,SPORTS,DATA REPORT,Yes,,,,,,,,
20,points,O,points,O,SPORTS,DATA REPORT,Yes,,,,,,,,
21,),O,),O,SPORTS,DATA REPORT,Yes,,,,,,,,
22,:,O,:,O,SPORTS,DATA REPORT,Yes,,,,,,,,
23,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
24,Premier,O,Premier,O,SPORTS,DATA REPORT,Yes,,,,,,,,
25,division,O,division,O,SPORTS,DATA REPORT,Yes,,,,,,,,
26,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
27,Rangers,B-ORG,Rangers,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
28,14,O,14,O,SPORTS,DATA REPORT,Yes,,,,,,,,
29,11,O,11,O,SPORTS,DATA REPORT,Yes,,,,,,,,
30,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
31,1,O,1,O,SPORTS,DATA REPORT,Yes,,,,,,,,
32,35,O,35,O,SPORTS,DATA REPORT,Yes,,,,,,,,
33,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
34,35,O,35,O,SPORTS,DATA REPORT,Yes,,,,,,,,
35,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
36,Celtic,B-ORG,Celtic,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
37,14,O,14,O,SPORTS,DATA REPORT,Yes,,,,,,,,
38,8,O,8,O,SPORTS,DATA REPORT,Yes,,,,,,,,
39,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
40,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
41,32,O,32,O,SPORTS,DATA REPORT,Yes,,,,,,,,
42,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
43,27,O,27,O,SPORTS,DATA REPORT,Yes,,,,,,,,
44,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
45,Aberdeen,B-ORG,Aberdeen,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
46,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
47,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
48,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
49,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
50,28,O,28,O,SPORTS,DATA REPORT,Yes,,,,,,,,
51,19,O,19,O,SPORTS,DATA REPORT,Yes,,,,,,,,
52,25,O,25,O,SPORTS,DATA REPORT,Yes,,,,,,,,
53,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
54,Hearts,B-ORG,Hearts,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
55,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
56,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
57,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
58,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
59,18,O,18,O,SPORTS,DATA REPORT,Yes,,,,,,,,
60,19,O,19,O,SPORTS,DATA REPORT,Yes,,,,,,,,
61,21,O,21,O,SPORTS,DATA REPORT,Yes,,,,,,,,
62,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
63,Hibernian,B-ORG,Hibernian,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
64,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
65,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
66,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
67,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
68,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
69,25,O,25,O,SPORTS,DATA REPORT,Yes,,,,,,,,
70,18,O,18,O,SPORTS,DATA REPORT,Yes,,,,,,,,
71,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
72,Dundee,B-ORG,Dundee,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
73,United,I-ORG,United,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
74,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
75,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
76,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
77,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
78,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
79,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
80,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
81,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
82,Motherwell,B-ORG,Motherwell,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
83,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
84,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
85,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
86,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
87,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
88,23,O,23,O,SPORTS,DATA REPORT,Yes,,,,,,,,
89,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
90,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
91,Dunfermline,B-ORG,Dunfermline,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
92,14,O,14,O,SPORTS,DATA REPORT,Yes,,,,,,,,
93,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
94,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
95,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
96,19,O,19,O,SPORTS,DATA REPORT,Yes,,,,,,,,
97,27,O,27,O,SPORTS,DATA REPORT,Yes,,,,,,,,
98,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
99,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
0,Raith,B-ORG,Raith,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
1,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
2,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
3,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
4,9,O,9,O,SPORTS,DATA REPORT,Yes,,,,,,,,
5,14,O,14,O,SPORTS,DATA REPORT,Yes,,,,,,,,
6,27,O,27,O,SPORTS,DATA REPORT,Yes,,,,,,,,
7,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
8,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
9,Kilmarnock,B-ORG,Kilmarnock,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
10,14,O,14,O,SPORTS,DATA REPORT,Yes,,,,,,,,
11,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
12,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
13,9,O,9,O,SPORTS,DATA REPORT,Yes,,,,,,,,
14,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
15,29,O,29,O,SPORTS,DATA REPORT,Yes,,,,,,,,
16,11,O,11,O,SPORTS,DATA REPORT,Yes,,,,,,,,
17,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
18,Division,O,Division,O,SPORTS,DATA REPORT,Yes,,,,,,,,
19,One,O,One,O,SPORTS,DATA REPORT,Yes,,,,,,,,
20,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
21,St,B-ORG,St,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
22,Johnstone,I-ORG,Johnstone,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
23,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
24,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
25,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
26,3,O,3,O,SPORTS,DATA REPORT,Yes,,,,,,,,
27,36,O,36,O,SPORTS,DATA REPORT,Yes,,,,,,,,
28,8,O,8,O,SPORTS,DATA REPORT,Yes,,,,,,,,
29,38,O,38,O,SPORTS,DATA REPORT,Yes,,,,,,,,
30,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
31,Falkirk,B-ORG,Falkirk,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
32,17,O,17,O,SPORTS,DATA REPORT,Yes,,,,,,,,
33,9,O,9,O,SPORTS,DATA REPORT,Yes,,,,,,,,
34,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
35,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
36,18,O,18,O,SPORTS,DATA REPORT,Yes,,,,,,,,
37,15,O,15,O,SPORTS,DATA REPORT,Yes,,,,,,,,
38,29,O,29,O,SPORTS,DATA REPORT,Yes,,,,,,,,
39,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
40,Airdrieonians,B-ORG,Airdrieonians,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
41,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
42,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
43,8,O,8,O,SPORTS,DATA REPORT,Yes,,,,,,,,
44,2,O,2,O,SPORTS,DATA REPORT,Yes,,,,,,,,
45,26,O,26,O,SPORTS,DATA REPORT,Yes,,,,,,,,
46,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
47,26,O,26,O,SPORTS,DATA REPORT,Yes,,,,,,,,
48,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
49,Dundee,B-ORG,Dundee,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
50,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
51,7,O,7,O,SPORTS,DATA REPORT,Yes,,,,,,,,
52,5,O,5,O,SPORTS,DATA REPORT,Yes,,,,,,,,
53,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
54,12,O,12,O,SPORTS,DATA REPORT,Yes,,,,,,,,
55,8,O,8,O,SPORTS,DATA REPORT,Yes,,,,,,,,
56,26,O,26,O,SPORTS,DATA REPORT,Yes,,,,,,,,
57,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
58,Partick,B-ORG,Partick,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
59,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
60,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
61,6,O,6,O,SPORTS,DATA REPORT,Yes,,,,,,,,
62,4,O,4,O,SPORTS,DATA REPORT,Yes,,,,,,,,
63,23,O,23,O,SPORTS,DATA REPORT,Yes,,,,,,,,
64,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
65,24,O,24,O,SPORTS,DATA REPORT,Yes,,,,,,,,
66,,,,,SPORTS,DATA REPORT,Yes,,,,,,,,
67,St,B-ORG,St,B-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
68,Mirren,I-ORG,Mirren,I-ORG,SPORTS,DATA REPORT,Yes,,,,,,,,
69,16,O,16,O,SPORTS,DATA REPORT,Yes,,,,,,,,
