row_mod,text,conll#,text,asp_output,domain,format,is_match,mention_level,error_type,illegal_flag,comment,repeated_issue,,,
99,party,O,party,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
0,last,O,last,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
1,month,O,month,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
2,in,O,in,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
3,protest,O,protest,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
4,over,O,over,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
5,what,O,what,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
6,he,O,he,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
7,said,O,said,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
8,was,O,was,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
9,a,O,a,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
10,lack,O,lack,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
11,of,O,of,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
12,democracy,O,democracy,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
13,in,O,in,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
14,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
15,country,O,country,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
16,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
17,He,O,He,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
18,said,O,said,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
19,he,O,he,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
20,had,O,had,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
21,been,O,been,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
22,receiving,O,receiving,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
23,anonymous,O,anonymous,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
24,death,O,death,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
25,threats,O,threats,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
26,since,O,since,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
27,making,O,making,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
28,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
29,move,O,move,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
30,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
31,"\""",O,"\""",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
32,This,O,This,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
33,was,O,was,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
34,an,O,an,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
35,act,O,act,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
36,of,O,of,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
37,terrorism,O,terrorism,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
38,and,O,and,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
39,now,O,now,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
40,I,O,I,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
41,fear,O,fear,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
42,not,O,not,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
43,only,O,only,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
44,for,O,for,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
45,my,O,my,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
46,own,O,own,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
47,life,O,life,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
48,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
49,but,O,but,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
50,also,O,also,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
51,of,O,of,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
52,that,O,that,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
53,of,O,of,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
54,my,O,my,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
55,wife,O,wife,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
56,and,O,and,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
57,children,O,children,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
58,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
59,"\""",O,"\""",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
60,he,O,he,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
61,told,O,told,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
62,TASR,B-ORG,TASR,B-ORG,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
63,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
64,Gaulieder,B-PER,Gaulieder,B-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
65,'s,O,'s,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
66,family,O,family,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
67,was,O,was,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
68,sleeping,O,sleeping,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
69,in,O,in,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
70,a,O,a,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
71,bedroom,O,bedroom,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
72,at,O,at,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
73,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
74,back,O,back,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
75,of,O,of,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
76,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
77,house,O,house,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
78,and,O,and,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
79,were,O,were,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
80,unharmed,O,unharmed,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
81,by,O,by,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
82,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
83,blast,O,blast,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
84,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
85,It,O,It,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
86,was,O,was,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
87,not,O,not,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
88,immediately,O,immediately,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
89,clear,O,clear,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
90,who,O,who,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
91,was,O,was,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
92,behind,O,behind,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
93,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
94,blast,O,blast,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
95,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
96,BOBSLEIGH,O,BOBSLEIGH,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
97,-,O,-,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
98,SHIMER,B-PER,SHIMER,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
99,PILOTS,O,PILOTS,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
0,USA,B-ORG,USA,B-MISC,SPORTS,TEXT ARTICLE,No,^,TYPE ERROR,,,,,,
1,III,I-ORG,III,I-MISC,SPORTS,TEXT ARTICLE,No,^,TYPE ERROR,,ORG > MISC,,,,
2,TO,O,TO,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
3,SURPRISE,O,SURPRISE,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
4,WIN,O,WIN,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
5,.,O,.,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
6,IGLS,B-LOC,IGLS,B-LOC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
7,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
8,Austria,B-LOC,Austria,B-LOC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
9,1996-12-07,O,1996-12-07,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
10,Brian,B-PER,Brian,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
11,Shimer,I-PER,Shimer,I-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
12,piloted,O,piloted,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
13,USA,B-ORG,USA,B-ORG,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
14,III,I-ORG,III,I-ORG,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
15,to,O,to,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
16,a,O,a,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
17,surprise,O,surprise,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
18,victory,O,victory,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
19,in,O,in,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
20,a,O,a,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
21,World,B-MISC,World,B-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
22,Cup,I-MISC,Cup,I-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
23,two-man,O,two-man,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
24,bobsleigh,O,bobsleigh,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
25,race,O,race,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
26,on,O,on,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
27,Saturday,O,Saturday,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
28,.,O,.,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
29,Lying,O,Lying,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
30,fifth,O,fifth,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
31,after,O,after,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
32,the,O,the,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
33,first,O,first,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
34,run,O,run,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
35,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
36,Shimer,B-PER,Shimer,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
37,and,O,and,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
38,breakman,O,breakman,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
39,Randy,B-PER,Randy,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
40,Jones,I-PER,Jones,I-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
41,delivered,O,delivered,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
42,a,O,a,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
43,near-perfect,O,near-perfect,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
44,second,O,second,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
45,trip,O,trip,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
46,down,O,down,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
47,the,O,the,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
48,1976,O,1976,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
49,Olympic,B-MISC,Olympic,B-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
50,course,O,course,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
51,for,O,for,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
52,an,O,an,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
53,aggregate,O,aggregate,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
54,time,O,time,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
55,of,O,of,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
56,one,O,one,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
57,minute,O,minute,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
58,45.91,O,45.91,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
59,seconds,O,seconds,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
60,.,O,.,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
61,First,O,First,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
62,run,O,run,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
63,leaders,O,leaders,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
64,Guenther,B-PER,Guenther,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
65,Huber,I-PER,Huber,I-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
66,and,O,and,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
67,breakman,O,breakman,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
68,Antonio,B-PER,Antonio,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
69,Tartaglia,I-PER,Tartaglia,I-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
70,in,O,in,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
71,the,O,the,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
72,Italy,B-MISC,Italy,B-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
73,I,I-MISC,I,I-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
74,sleigh,O,sleigh,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
75,finished,O,finished,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
76,second,O,second,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
77,two-hundredths,O,two-hundredths,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
78,of,O,of,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
79,a,O,a,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
80,second,O,second,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
81,behind,O,behind,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
82,the,O,the,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
83,Americans,B-MISC,Americans,B-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
84,.,O,.,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
85,Canada,B-ORG,Canada,B-ORG,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
86,I,I-ORG,I,I-ORG,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
87,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
88,represented,O,represented,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
89,by,O,by,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
90,Pierre,B-PER,Pierre,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
91,Lueders,I-PER,Lueders,I-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
92,and,O,and,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
93,breakman,O,breakman,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
94,Dave,B-PER,Dave,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
95,MacEachern,I-PER,MacEachern,I-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
96,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
97,completed,O,completed,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
98,the,O,the,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
99,third,O,third,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
0,World,B-MISC,World,B-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
1,cup,I-MISC,cup,I-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
2,event,O,event,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
3,of,O,of,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
4,the,O,the,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
5,winter,O,winter,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
6,a,O,a,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
7,further,O,further,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
8,one-hundredth,O,one-hundredth,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
9,of,O,of,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
10,a,O,a,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
11,second,O,second,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
12,behind,O,behind,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
13,the,O,the,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
14,Italians,B-MISC,Italians,B-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
15,.,O,.,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
16,The,O,The,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
17,Canadians,B-MISC,Canadians,B-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
18,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
19,winners,O,winners,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
20,of,O,of,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
21,the,O,the,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
22,opening,O,opening,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
23,two,O,two,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
24,events,O,events,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
25,in,O,in,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
26,Altenberg,B-LOC,Altenberg,B-LOC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
27,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
28,Germany,B-LOC,Germany,B-LOC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
29,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
30,and,O,and,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
31,La,B-LOC,La,B-LOC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
32,Plagne,I-LOC,Plagne,I-LOC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
33,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
34,France,B-LOC,France,B-LOC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
35,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
36,increased,O,increased,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
37,their,O,their,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
38,lead,O,lead,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
39,in,O,in,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
40,the,O,the,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
41,World,B-MISC,World,B-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
42,Cup,I-MISC,Cup,I-MISC,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
43,standings,O,standings,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
44,.,O,.,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
45,They,O,They,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
46,have,O,have,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
47,104,O,104,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
48,points,O,points,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
49,",",O,",",O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
50,15,O,15,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
51,ahead,O,ahead,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
52,of,O,of,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
53,USA,B-ORG,USA,B-ORG,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
54,I,I-ORG,I,I-ORG,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
55,'s,O,'s,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
56,Jim,B-PER,Jim,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
57,Herberich,I-PER,Herberich,I-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
58,and,O,and,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
59,breakman,O,breakman,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
60,Garrett,B-PER,Garrett,B-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
61,Hines,I-PER,Hines,I-PER,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
62,who,O,who,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
63,managed,O,managed,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
64,only,O,only,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
65,10th,O,10th,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
66,place,O,place,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
67,on,O,on,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
68,Saturday,O,Saturday,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
69,.,O,.,O,SPORTS,TEXT ARTICLE,Yes,,,,,,,,
70,Australian,B-MISC,Australian,B-MISC,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
71,hitman,O,hitman,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
72,killed,O,killed,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
73,wrong,O,wrong,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
74,victim,O,victim,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
75,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
76,SYDNEY,B-LOC,SYDNEY,B-LOC,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
77,1996-12-06,O,1996-12-06,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
78,An,O,An,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
79,Australian,B-MISC,Australian,B-MISC,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
80,hitman,O,hitman,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
81,who,O,who,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
82,went,O,went,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
83,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
84,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
85,wrong,O,wrong,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
86,house,O,house,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
87,and,O,and,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
88,killed,O,killed,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
89,the,O,the,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
90,wrong,O,wrong,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
91,man,O,man,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
92,was,O,was,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
93,sentenced,O,sentenced,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
94,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
95,20,O,20,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
96,years,O,years,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
97,jail,O,jail,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
98,on,O,on,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
99,Friday,O,Friday,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
0,.,O,.,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
1,Paul,B-PER,Paul,B-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
2,Crofts,I-PER,Crofts,I-PER,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
3,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
4,33,O,33,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
5,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
6,and,O,and,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
7,an,O,an,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
8,accomplice,O,accomplice,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
9,were,O,were,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
10,contracted,O,contracted,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
11,to,O,to,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
12,shoot,O,shoot,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
13,a,O,a,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
14,man,O,man,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
15,",",O,",",O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
16,identified,O,identified,O,WORLD EVENTS,TEXT ARTICLE,Yes,,,,,,,,
